schedule_source,schedule_realism,payload_source,payload_realism,evidence_level,claim_scope,source_pair,codec_family,offered_load_mode,link_gbps,output_path,output_bw_gbps,decompressor_input_gbps,decompressor_output_gbps,ratio,ratio_threshold,compressed_ingress_gbps,decompressed_output_gbps,effective_output_budget_gbps,input_utilization,output_utilization,decompressor_output_utilization,max_expansion_debt_bytes,pressure_interpretation,is_input_safe,is_output_safe,is_safe,provenance
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,100.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,5.12,100.0,116.13269067195917,512.0,0.125,0.22682166146867025,0.11341083073433512,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,100.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,5.12,100.0,116.13269067195917,512.0,0.125,0.22682166146867025,0.11341083073433512,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,100.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.1613269067195917,10.24,100.0,116.13269067195917,1024.0,0.125,0.11341083073433512,0.11341083073433512,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,200.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.1613269067195917,1.28,200.0,232.26538134391834,256.0,0.25,0.907286645874681,0.22682166146867025,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,200.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,2.56,200.0,232.26538134391834,512.0,0.25,0.4536433229373405,0.22682166146867025,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,200.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,2.56,200.0,232.26538134391834,512.0,0.25,0.4536433229373405,0.22682166146867025,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,200.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.1613269067195917,5.12,200.0,232.26538134391834,1024.0,0.25,0.22682166146867025,0.22682166146867025,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,400.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.1613269067195917,0.64,400.0,464.53076268783667,256.0,0.5,1.814573291749362,0.4536433229373405,2606634.5335979583,ratio_driven_output_pressure,True,False,False,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,400.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,1.28,400.0,464.53076268783667,512.0,0.5,0.907286645874681,0.4536433229373405,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,400.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,1.28,400.0,464.53076268783667,512.0,0.5,0.907286645874681,0.4536433229373405,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,400.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.1613269067195917,2.56,400.0,464.53076268783667,1024.0,0.5,0.4536433229373405,0.4536433229373405,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,800.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.1613269067195917,0.32,800.0,929.0615253756733,256.0,1.0,3.629146583498724,0.907286645874681,8413269.067195917,ratio_driven_output_pressure,True,False,False,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,800.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,0.64,800.0,929.0615253756733,512.0,1.0,1.814573291749362,0.907286645874681,5213269.067195917,ratio_driven_output_pressure,True,False,False,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,800.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.1613269067195917,0.64,800.0,929.0615253756733,512.0,1.0,1.814573291749362,0.907286645874681,5213269.067195917,ratio_driven_output_pressure,True,False,False,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,quad_e4m3_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:quad_e4m3_literature,quad_e4m3,compressed_line_rate_saturated,800.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.1613269067195917,1.28,800.0,929.0615253756733,1024.0,1.0,0.907286645874681,0.907286645874681,0.0,safe,True,True,True,Quad Length Codes reports 13.9% compressibility for e4m3 in the local literature summary; ratio is derived as 1/(1-0.139).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,100.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.4281729428172942,3.6561227336122735,70.01953125,100.0,256.0,0.0875244140625,0.390625,0.09765625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,100.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,7.312245467224547,70.01953125,100.0,512.0,0.0875244140625,0.1953125,0.09765625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,100.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,7.312245467224547,70.01953125,100.0,512.0,0.0875244140625,0.1953125,0.09765625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,100.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.4281729428172942,14.624490934449094,70.01953125,100.0,1024.0,0.0875244140625,0.09765625,0.09765625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,200.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.4281729428172942,1.8280613668061367,140.0390625,200.0,256.0,0.175048828125,0.78125,0.1953125,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,200.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,3.6561227336122735,140.0390625,200.0,512.0,0.175048828125,0.390625,0.1953125,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,200.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,3.6561227336122735,140.0390625,200.0,512.0,0.175048828125,0.390625,0.1953125,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,200.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.4281729428172942,7.312245467224547,140.0390625,200.0,1024.0,0.175048828125,0.1953125,0.1953125,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,400.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.4281729428172942,0.9140306834030684,280.078125,400.0,256.0,0.35009765625,1.5625,0.390625,1800000.0,fixed_original_output_path_bottleneck,True,False,False,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,400.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,1.8280613668061367,280.078125,400.0,512.0,0.35009765625,0.78125,0.390625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,400.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,1.8280613668061367,280.078125,400.0,512.0,0.35009765625,0.78125,0.390625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,400.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.4281729428172942,3.6561227336122735,280.078125,400.0,1024.0,0.35009765625,0.390625,0.390625,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,800.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.4281729428172942,0.4570153417015342,560.15625,800.0,256.0,0.7001953125,3.125,0.78125,6800000.0,fixed_original_output_path_bottleneck,True,False,False,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,800.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,0.9140306834030684,560.15625,800.0,512.0,0.7001953125,1.5625,0.78125,3600000.0,fixed_original_output_path_bottleneck,True,False,False,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,800.0,gpu_direct_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,0.9140306834030684,560.15625,800.0,512.0,0.7001953125,1.5625,0.78125,3600000.0,fixed_original_output_path_bottleneck,True,False,False,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,same_original_bytes,800.0,cxl_or_pcie6_staging_like,1024.0,800.0,1024.0,1.4281729428172942,1.8280613668061367,560.15625,800.0,1024.0,0.7001953125,0.78125,0.78125,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,compressed_line_rate_saturated,100.0,host_dram_pcie4_x16_like,256.0,800.0,1024.0,1.4281729428172942,2.56,100.0,142.81729428172943,256.0,0.125,0.5578800557880056,0.1394700139470014,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
m1_schedule_only_smoke,schedule_only,zipserv_max_model_size_reduction_literature,literature_ratio,P0_literature_ratio,analytical_sensitivity_only,m1_schedule_only_smoke + P0_literature_ratio:zipserv_max_model_size_reduction_literature,zipserv_like,compressed_line_rate_saturated,100.0,host_dram_pcie5_x16_like,512.0,800.0,1024.0,1.4281729428172942,5.12,100.0,142.81729428172943,512.0,0.125,0.2789400278940028,0.1394700139470014,0.0,safe,True,True,True,ZipServ is summarized locally as up to 30% model-size reduction; ratio is derived as 1/(1-0.30).
